RIR,Country Code,ASN Number,Allocated Date
arin,US,AS554,19891130
arin,US,AS555,19891130
arin,US,AS556,19891219
arin,US,AS557,19891213
arin,US,AS558,19891213
arin,US,AS560,20020605
arin,US,AS561,19900101
arin,US,AS562,19900101
arin,US,AS563,19900101
arin,US,AS564,19900116
arin,CA,AS566,19900713
arin,US,AS567,19900518
arin,US,AS568,19900101
arin,US,AS569,19900112
arin,US,AS570,19900116
arin,US,AS571,19900116
arin,US,AS572,20140218
arin,US,AS573,19900131
arin,US,AS574,19900131
arin,US,AS575,19900401
arin,US,AS576,19900207
arin,CA,AS577,19990303
arin,,AS578,
arin,US,AS579,20230503
arin,US,AS580,19900207
arin,US,AS581,19900207
arin,US,AS582,19900207
arin,US,AS583,19900207
arin,US,AS584,19900207
arin,US,AS585,19900207
arin,US,AS586,19900207
arin,US,AS587,19900207
arin,US,AS588,20021015
arin,US,AS589,19900212
arin,CA,AS591,19900228
arin,US,AS592,19900301
arin,US,AS594,20020605
arin,US,AS595,20020605
arin,US,AS596,20020605
arin,US,AS597,20020605
arin,US,AS598,20020605
arin,US,AS599,19900311
arin,US,AS600,19900311
arin,CA,AS601,19990303
arin,CA,AS602,19990303
arin,US,AS603,19990303
arin,,AS604,
arin,US,AS605,20090721
arin,US,AS606,20140311
arin,US,AS607,20090722
arin,,AS608,
arin,US,AS609,20090722
arin,US,AS610,20090722
arin,CA,AS611,20180614
arin,US,AS612,20170804
arin,US,AS613,19900324
arin,US,AS614,19900402
arin,US,AS615,19900405
arin,US,AS616,19900419
arin,US,AS666,19900419
arin,US,AS667,19900419
arin,US,AS668,19900424
arin,US,AS670,19900430
arin,US,AS671,19900430
arin,US,AS672,19900430
arin,US,AS673,19900430
arin,US,AS674,19900518
arin,US,AS675,19900524
arin,US,AS677,19900523
arin,US,AS678,19900605
arin,US,AS682,19900613
arin,US,AS683,19900614
arin,CA,AS684,19900614
arin,US,AS685,20010131
arin,US,AS686,19900621
arin,US,AS687,19900621
arin,US,AS688,19900625
arin,US,AS689,19900628
arin,US,AS690,19900628
arin,CA,AS691,19900723
arin,US,AS693,19900723
arin,US,AS694,19900802
arin,US,AS698,19900813
arin,US,AS699,20210914
arin,US,AS700,19900720
arin,US,AS701,19900803
arin,US,AS706,19900820
arin,US,AS707,19900820
arin,US,AS708,19900615
arin,ES,AS711,19900615
arin,US,AS713,19900823
arin,US,AS714,00000000
arin,US,AS715,19970226
arin,US,AS716,00000000
arin,US,AS717,00000000
arin,US,AS718,00000000
arin,US,AS720,19900911
arin,US,AS721,00000000
arin,US,AS727,00000000
arin,US,AS747,19900925
arin,US,AS748,00000000
arin,US,AS749,00000000
arin,US,AS750,19901008
arin,US,AS751,19901008
arin,US,AS752,19901008
arin,US,AS753,19901008
arin,US,AS754,19901008
arin,US,AS755,19901008
arin,US,AS756,19901008
arin,US,AS757,19901008
arin,US,AS758,19901008
arin,US,AS759,19901008
arin,US,AS762,00000000
arin,US,AS763,00000000
arin,US,AS765,19901016
arin,US,AS767,19901031
arin,US,AS768,19901031
arin,US,AS769,19901031
arin,US,AS770,19901031
arin,US,AS771,19901031
arin,US,AS772,19901109
arin,US,AS773,19901109
arin,US,AS784,19901120
arin,US,AS785,19901120
arin,US,AS787,19901120
arin,US,AS788,19901202
arin,US,AS791,19901213
arin,US,AS792,19901213
arin,US,AS795,19901213
arin,US,AS798,19901218
arin,US,AS799,19901218
arin,US,AS800,20180820
arin,US,AS801,20211001
arin,CA,AS802,00000000
arin,CA,AS803,20020115
arin,CA,AS804,19901109
arin,US,AS805,20220614
arin,CA,AS806,19910617
arin,US,AS807,20220615
arin,CA,AS808,00000000
arin,US,AS809,20220615
arin,CA,AS810,19920819
arin,CA,AS811,19920819
arin,CA,AS812,20020724
arin,US,AS813,20020521
arin,US,AS814,20020521
arin,US,AS815,20020521
arin,US,AS816,20020521
arin,US,AS817,20020521
arin,CA,AS818,19930421
arin,CA,AS819,20010830
arin,CA,AS820,19940121
arin,CA,AS821,19940222
arin,CA,AS822,19940309
arin,CA,AS823,19940311
arin,US,AS824,19940329
arin,CA,AS825,19940504
arin,CA,AS826,19940506
arin,CA,AS827,19940512
arin,CA,AS828,19940601
arin,CA,AS829,19940601
arin,CA,AS830,19940601
arin,CA,AS831,19940601
arin,CA,AS832,19940601
arin,US,AS833,20220615
arin,US,AS834,20210414
arin,CA,AS835,20220616
arin,US,AS836,20220616
arin,CA,AS837,00000000
arin,CA,AS838,00000000
arin,US,AS843,20181130
arin,,AS844,
arin,US,AS845,20220616
arin,US,AS846,20220616
arin,US,AS847,20220616
arin,US,AS848,20220616
arin,US,AS849,20220616
arin,US,AS850,20220616
arin,CA,AS851,00000000
arin,CA,AS852,19980416
arin,US,AS853,20220616
arin,US,AS854,20220616
arin,CA,AS855,19900807
arin,CA,AS856,00000000
arin,CA,AS857,19900807
arin,FR,AS886,20220607
arin,FR,AS887,20220607
arin,US,AS888,20220607
arin,US,AS889,20220607
arin,US,AS890,20220607
arin,US,AS891,20220607
arin,US,AS892,20220607
arin,US,AS893,20220607
arin,US,AS894,20220607
arin,US,AS895,20220607
