RIR,Country Code,ASN Number,Allocated Date
lacnic,BR,AS61881,20140715
lacnic,BR,AS61882,20140715
lacnic,BR,AS61883,20140715
lacnic,BR,AS61884,20140715
lacnic,BR,AS61885,20140715
lacnic,BR,AS61886,20140715
lacnic,,AS61887,
lacnic,BR,AS61888,20130624
lacnic,BR,AS61889,20130624
lacnic,BR,AS61890,20130711
lacnic,,AS61891,
lacnic,BR,AS61892,20130820
lacnic,BR,AS61893,20130821
lacnic,BR,AS61894,20130829
lacnic,BR,AS61895,20131126
lacnic,BR,AS61896,20131126
lacnic,BR,AS61897,20131126
lacnic,BR,AS61898,20131127
lacnic,BR,AS61899,20131204
lacnic,BR,AS61900,20131220
lacnic,BR,AS61901,20140120
lacnic,BR,AS61902,20140212
lacnic,BR,AS61903,20140219
lacnic,BR,AS61904,20140320
lacnic,BR,AS61905,20140326
lacnic,BR,AS61906,20140326
lacnic,,AS61907,
lacnic,BR,AS61908,20140425
lacnic,,AS61909,
lacnic,BR,AS61910,20140429
lacnic,BR,AS61911,20140429
lacnic,BR,AS61912,20140429
lacnic,,AS61913,
lacnic,BR,AS61914,20140429
lacnic,BR,AS61915,20140430
lacnic,BR,AS61916,20140430
lacnic,BR,AS61917,20140430
lacnic,BR,AS61918,20140508
lacnic,BR,AS61919,20140522
lacnic,BR,AS61920,20140529
lacnic,BR,AS61921,20140529
lacnic,BR,AS61922,20140530
lacnic,BR,AS61923,20140530
lacnic,BR,AS61924,20140530
lacnic,BR,AS61925,20140602
lacnic,,AS61926,
lacnic,,AS61927,
lacnic,BR,AS61928,20140603
lacnic,BR,AS61929,20140603
lacnic,BR,AS61930,20140604
lacnic,,AS61931,
lacnic,BR,AS61932,20140604
lacnic,BR,AS61933,20140604
lacnic,BR,AS61934,20140605
lacnic,BR,AS61935,20140606
lacnic,BR,AS61936,20140609
lacnic,BR,AS61937,20140609
lacnic,BR,AS61938,20140609
lacnic,BR,AS61939,20140609
lacnic,BR,AS61940,20140609
lacnic,BR,AS61941,20140610
lacnic,BR,AS61942,20140610
lacnic,BR,AS61943,20140610
lacnic,BR,AS61944,20140610
lacnic,BR,AS61945,20140610
lacnic,BR,AS61946,20140611
lacnic,BR,AS61947,20140611
lacnic,BR,AS61948,20140613
lacnic,BR,AS61949,20140613
lacnic,BR,AS61950,20140613
lacnic,BR,AS61951,20140613
lacnic,AR,AS64099,20151013
lacnic,AR,AS64100,20160608
lacnic,PA,AS64101,20160722
lacnic,CR,AS64102,20161103
lacnic,AR,AS64103,20170323
lacnic,AR,AS64104,20170323
lacnic,AR,AS64105,20171109
lacnic,AR,AS64106,20171109
lacnic,PA,AS64107,20171115
lacnic,CL,AS64108,20171127
lacnic,AR,AS64109,20171211
lacnic,EC,AS64110,20180426
lacnic,CL,AS64111,20180608
lacnic,CL,AS64112,20180831
lacnic,CL,AS64113,20180903
lacnic,PE,AS64114,20181227
lacnic,PE,AS64115,20190904
lacnic,PE,AS64116,20190920
lacnic,AR,AS64117,20190930
lacnic,AR,AS64118,20191017
lacnic,BO,AS64119,20191107
lacnic,PE,AS64120,20191111
lacnic,CL,AS64121,20191227
lacnic,CO,AS64122,20200309
lacnic,AR,AS64123,20200429
lacnic,CO,AS64124,20200618
lacnic,DO,AS64125,20200708
lacnic,DO,AS64126,20200708
lacnic,CL,AS64127,20200731
lacnic,PE,AS64128,20201023
lacnic,CL,AS64129,20210219
lacnic,PE,AS64130,20210408
lacnic,CL,AS64131,20210618
lacnic,PE,AS64132,20210623
lacnic,EC,AS64133,20210804
lacnic,DO,AS64134,20211028
lacnic,UY,AS64135,20211202
lacnic,UY,AS64136,20211202
lacnic,AR,AS64137,20220105
lacnic,AR,AS64138,20220110
lacnic,CL,AS64139,20220523
lacnic,CO,AS64140,20220617
lacnic,CO,AS64141,20220823
lacnic,CO,AS64142,20220823
lacnic,PE,AS64143,20220928
lacnic,PE,AS64144,20220928
lacnic,PE,AS64145,20230324
lacnic,PE,AS64146,20230324
lacnic,PE,AS64147,20230324
lacnic,CO,AS64148,20230504
lacnic,CO,AS64149,20230504
lacnic,HN,AS64150,20230517
lacnic,AR,AS64151,20230904
lacnic,CL,AS64152,20230911
lacnic,DO,AS64153,20230922
lacnic,CL,AS64154,20231025
lacnic,PE,AS64155,20231030
lacnic,DO,AS64156,20231109
lacnic,GT,AS64157,20231221
lacnic,GT,AS64158,20231221
lacnic,,AS64159,
lacnic,PA,AS262144,20100914
lacnic,CR,AS262145,20110810
lacnic,HN,AS262146,20101020
lacnic,CL,AS262147,20101022
lacnic,DO,AS262148,20101118
lacnic,CR,AS262149,20101208
lacnic,AR,AS262150,20110112
lacnic,AR,AS262151,20130320
lacnic,CR,AS262152,20110201
lacnic,CL,AS262153,20111229
lacnic,EC,AS262154,20110209
lacnic,CL,AS262155,20110224
lacnic,AR,AS262156,20111021
lacnic,EC,AS262157,20110630
lacnic,CO,AS262158,20120223
lacnic,BO,AS262159,20110414
lacnic,CO,AS262160,20110922
lacnic,BO,AS262161,20110301
lacnic,CW,AS262162,20110818
lacnic,,AS262163,
lacnic,CW,AS262164,20111111
lacnic,,AS262165,
lacnic,GT,AS262166,20110707
lacnic,CL,AS262167,20110708
lacnic,PE,AS262168,20121129
lacnic,EC,AS262169,20110823
lacnic,AR,AS262170,20110719
lacnic,CR,AS262171,20110727
lacnic,CR,AS262172,20110722
lacnic,,AS262173,
lacnic,AR,AS262174,20110808
lacnic,AR,AS262175,20110830
lacnic,VE,AS262176,20110830
lacnic,CW,AS262177,20110907
lacnic,DO,AS262178,20110830
lacnic,SV,AS262179,20130530
lacnic,VE,AS262180,20110902
lacnic,SX,AS262181,20170627
lacnic,PE,AS262182,20110905
lacnic,PY,AS262183,20140818
lacnic,CR,AS262184,20110919
lacnic,NI,AS262185,20110921
lacnic,CO,AS262186,20120716
lacnic,AR,AS262187,20110922
lacnic,BQ,AS262188,20111028
lacnic,AR,AS262189,20110927
lacnic,GF,AS262190,20110929
lacnic,CO,AS262191,20111003
lacnic,AR,AS262192,20111122
lacnic,,AS262193,
lacnic,AR,AS262194,20120315
lacnic,AR,AS262195,20111014
lacnic,AR,AS262196,20111018
lacnic,CR,AS262197,20130709
lacnic,PA,AS262198,20111114
lacnic,SV,AS262199,20130717
lacnic,PY,AS262200,20111114
lacnic,AR,AS262201,20111124
lacnic,CR,AS262202,20120316
lacnic,VE,AS262203,20111216
lacnic,SV,AS262204,20111219
lacnic,HN,AS262205,20120320
lacnic,GT,AS262206,20120328
lacnic,GT,AS262207,20130719
lacnic,AR,AS262208,20120104
lacnic,,AS262209,
lacnic,PE,AS262210,20120111
lacnic,PA,AS262211,20130618
lacnic,EC,AS262212,20120118
lacnic,CL,AS262213,20120119
lacnic,CO,AS262214,20120120
lacnic,CO,AS262215,20120201
lacnic,AR,AS262216,20120202
lacnic,CR,AS262217,20120207
lacnic,PA,AS262218,20120209
lacnic,AR,AS262219,20120213
lacnic,CO,AS262220,20120927
lacnic,DO,AS262221,20120326
lacnic,AR,AS262222,20120525
lacnic,EC,AS262223,20120314
lacnic,CL,AS262224,20120321
lacnic,PA,AS262225,20120321
lacnic,CO,AS262226,20120720
lacnic,PA,AS262227,20120411
lacnic,CL,AS262228,20121010
lacnic,AR,AS262229,20120412
lacnic,AR,AS262230,20120418
lacnic,AR,AS262231,20120426
lacnic,,AS262232,
lacnic,CL,AS262233,20120724
lacnic,HN,AS262234,20130613
lacnic,PE,AS262235,20120601
lacnic,CO,AS262236,20120604
lacnic,CL,AS262237,20120605
lacnic,CW,AS262238,20120605
lacnic,BZ,AS262239,20120606
lacnic,CL,AS262240,20120606
lacnic,CR,AS262241,20120629
lacnic,CR,AS262242,20120725
lacnic,NI,AS262243,20120911
lacnic,,AS262244,
lacnic,CO,AS262245,20121004
lacnic,AU,AS262246,20121016
lacnic,DO,AS262247,20121026
lacnic,PA,AS262248,20121105
lacnic,AR,AS262249,20121106
lacnic,PY,AS262250,20121108
lacnic,,AS262251,
lacnic,CR,AS262252,20121115
lacnic,PE,AS262253,20121203
lacnic,,AS262254,
lacnic,PA,AS262255,20121206
lacnic,CL,AS262256,20121226
lacnic,EC,AS262257,20130109
lacnic,AR,AS262258,20130109
lacnic,AR,AS262259,20130118
lacnic,,AS262260,
lacnic,CO,AS262261,20130730
lacnic,HN,AS262262,20130909
lacnic,,AS262263,
lacnic,AR,AS262264,20130805
lacnic,AR,AS262265,20130806
lacnic,AR,AS262266,20130807
lacnic,,AS262267,
lacnic,BR,AS262268,20120615
lacnic,BR,AS262269,20120618
lacnic,,AS262270,
lacnic,,AS262271,
lacnic,BR,AS262272,20120619
lacnic,BR,AS262273,20120622
lacnic,BR,AS262274,20120622
lacnic,BR,AS262275,20120626
lacnic,BR,AS262276,20120626
lacnic,BR,AS262277,20120627
lacnic,BR,AS262278,20120627
lacnic,,AS262279,
lacnic,BR,AS262280,20120629
lacnic,BR,AS262281,20120703
lacnic,BR,AS262282,20120703
lacnic,BR,AS262283,20120703
lacnic,,AS262284,
lacnic,BR,AS262285,20120703
lacnic,BR,AS262286,20120704
lacnic,BR,AS262287,20120704
lacnic,BR,AS262288,20120705
lacnic,BR,AS262289,20120710
lacnic,BR,AS262290,20120711
lacnic,,AS262291,
lacnic,BR,AS262292,20120712
lacnic,BR,AS262293,20120712
lacnic,BR,AS262294,20120712
lacnic,BR,AS262295,20120713
lacnic,BR,AS262296,20120713
lacnic,BR,AS262297,20120716
lacnic,BR,AS262298,20120716
lacnic,BR,AS262299,20120716
lacnic,BR,AS262300,20111208
lacnic,BR,AS262301,20111208
lacnic,BR,AS262302,20111208
lacnic,BR,AS262303,20111212
lacnic,BR,AS262304,20111213
lacnic,,AS262305,
lacnic,BR,AS262306,20111213
lacnic,BR,AS262307,20111213
lacnic,,AS262308,
lacnic,BR,AS262309,20111213
lacnic,BR,AS262310,20111213
lacnic,BR,AS262311,20111213
lacnic,BR,AS262312,20111214
lacnic,BR,AS262313,20111214
lacnic,BR,AS262314,20111215
lacnic,BR,AS262315,20111215
lacnic,BR,AS262316,20111216
lacnic,BR,AS262317,20111216
lacnic,BR,AS262318,20111219
lacnic,,AS262319,
lacnic,BR,AS262320,20111219
lacnic,BR,AS262321,20111220
lacnic,BR,AS262322,20111220
lacnic,BR,AS262323,20111220
lacnic,BR,AS262324,20111221
lacnic,BR,AS262325,20111222
lacnic,,AS262326,
lacnic,,AS262327,
lacnic,BR,AS262328,20111222
lacnic,BR,AS262329,20111222
lacnic,,AS262330,
lacnic,BR,AS262331,20111226
lacnic,BR,AS262332,20111226
lacnic,,AS262333,
lacnic,BR,AS262334,20111228
lacnic,BR,AS262335,20111228
lacnic,,AS262336,
lacnic,,AS262337,
lacnic,BR,AS262338,20120103
lacnic,,AS262339,
lacnic,,AS262340,
lacnic,,AS262341,
lacnic,BR,AS262342,20120103
lacnic,BR,AS262343,20120103
lacnic,BR,AS262344,20120103
lacnic,BR,AS262345,20120104
lacnic,BR,AS262346,20120104
lacnic,BR,AS262347,20120104
lacnic,,AS262348,
lacnic,BR,AS262349,20120106
lacnic,,AS262350,
lacnic,BR,AS262351,20120109
lacnic,BR,AS262352,20120110
lacnic,,AS262353,
lacnic,BR,AS262354,20120111
lacnic,BR,AS262355,20120111
lacnic,BR,AS262356,20120112
lacnic,BR,AS262357,20140425
lacnic,,AS262358,
lacnic,BR,AS262359,20120117
lacnic,BR,AS262360,20120117
lacnic,BR,AS262361,20120118
lacnic,BR,AS262362,20120118
lacnic,BR,AS262363,20120120
lacnic,BR,AS262364,20120123
lacnic,BR,AS262365,20120127
lacnic,BR,AS262366,20120127
lacnic,BR,AS262367,20120127
lacnic,BR,AS262368,20120127
lacnic,BR,AS262369,20120130
lacnic,,AS262370,
lacnic,BR,AS262371,20120131
lacnic,,AS262372,
lacnic,BR,AS262373,20120201
lacnic,BR,AS262374,20120202
lacnic,,AS262375,
lacnic,BR,AS262376,20120206
lacnic,BR,AS262377,20120206
lacnic,BR,AS262378,20120208
lacnic,BR,AS262379,20120208
lacnic,BR,AS262380,20120208
lacnic,BR,AS262381,20120208
lacnic,BR,AS262382,20120208
lacnic,BR,AS262383,20120210
lacnic,,AS262384,
lacnic,BR,AS262385,20120215
lacnic,,AS262386,
lacnic,BR,AS262387,20120216
lacnic,BR,AS262388,20120216
lacnic,BR,AS262389,20120217
lacnic,BR,AS262390,20120217
lacnic,BR,AS262391,20120223
lacnic,,AS262392,
lacnic,BR,AS262393,20120223
lacnic,BR,AS262394,20120223
lacnic,BR,AS262395,20120227
lacnic,,AS262396,
lacnic,BR,AS262397,20120228
lacnic,,AS262398,
lacnic,BR,AS262399,20120228
lacnic,,AS262400,
lacnic,BR,AS262401,20110217
lacnic,BR,AS262402,20110217
lacnic,BR,AS262403,20110221
lacnic,BR,AS262404,20110223
lacnic,BR,AS262405,20181101
lacnic,BR,AS262406,20110224
lacnic,BR,AS262407,20110224
lacnic,BR,AS262408,20110225
lacnic,BR,AS262409,20110301
lacnic,,AS262410,
lacnic,BR,AS262411,20110302
lacnic,BR,AS262412,20110302
lacnic,BR,AS262413,20110304
lacnic,BR,AS262414,20110803
lacnic,BR,AS262415,20110314
lacnic,BR,AS262416,20110314
lacnic,BR,AS262417,20110315
lacnic,BR,AS262418,20110316
lacnic,,AS262419,
lacnic,BR,AS262420,20110316
lacnic,,AS262421,
lacnic,BR,AS262422,20110317
lacnic,BR,AS262423,20110324
lacnic,BR,AS262424,20110324
lacnic,,AS262425,
lacnic,BR,AS262426,20110328
lacnic,BR,AS262427,20110328
lacnic,BR,AS262428,20110329
lacnic,,AS262429,
lacnic,BR,AS262430,20110331
lacnic,BR,AS262431,20110331
lacnic,BR,AS262432,20110401
lacnic,BR,AS262433,20110404
lacnic,BR,AS262434,20110406
lacnic,BR,AS262435,20110407
lacnic,BR,AS262436,20110407
lacnic,BR,AS262437,20110408
lacnic,BR,AS262438,20110408
lacnic,BR,AS262439,20110411
lacnic,,AS262440,
lacnic,BR,AS262441,20110412
lacnic,BR,AS262442,20110412
lacnic,,AS262443,
lacnic,BR,AS262444,20110413
lacnic,BR,AS262445,20110413
lacnic,BR,AS262446,20110413
lacnic,BR,AS262447,20110415
lacnic,BR,AS262448,20110419
lacnic,BR,AS262449,20110419
lacnic,BR,AS262450,20110420
lacnic,BR,AS262451,20110420
lacnic,BR,AS262452,20110428
lacnic,BR,AS262453,20110428
lacnic,BR,AS262454,20110428
lacnic,BR,AS262455,20110504
lacnic,BR,AS262456,20110505
lacnic,BR,AS262457,20110505
lacnic,BR,AS262458,20110505
lacnic,BR,AS262459,20110505
lacnic,BR,AS262460,20110505
lacnic,,AS262461,
lacnic,BR,AS262462,20110506
lacnic,BR,AS262463,20110510
lacnic,,AS262464,
lacnic,BR,AS262465,20110512
lacnic,,AS262466,
lacnic,,AS262467,
lacnic,BR,AS262468,20110512
lacnic,BR,AS262469,20110513
lacnic,BR,AS262470,20110513
lacnic,,AS262471,
lacnic,,AS262472,
lacnic,BR,AS262473,20110523
lacnic,BR,AS262474,20110524
lacnic,BR,AS262475,20110524
lacnic,BR,AS262476,20110525
lacnic,BR,AS262477,20110804
lacnic,BR,AS262478,20110525
lacnic,,AS262479,
lacnic,BR,AS262480,20110531
lacnic,BR,AS262481,20110601
lacnic,BR,AS262482,20110602
lacnic,BR,AS262483,20110602
lacnic,,AS262484,
lacnic,BR,AS262485,20110603
lacnic,BR,AS262486,20110606
lacnic,BR,AS262487,20110606
lacnic,,AS262488,
lacnic,,AS262489,
lacnic,BR,AS262490,20110607
lacnic,BR,AS262491,20110607
lacnic,BR,AS262492,20110607
lacnic,BR,AS262493,20110608
lacnic,BR,AS262494,20110608
lacnic,,AS262495,
lacnic,BR,AS262496,20110609
lacnic,BR,AS262497,20110610
lacnic,BR,AS262498,20110613
lacnic,BR,AS262499,20110614
lacnic,BR,AS262500,20110614
lacnic,BR,AS262501,20110615
lacnic,BR,AS262502,20110616
lacnic,BR,AS262503,20110620
lacnic,BR,AS262504,20110620
lacnic,BR,AS262505,20110621
lacnic,BR,AS262506,20110621
lacnic,BR,AS262507,20110621
lacnic,BR,AS262508,20110627
lacnic,,AS262509,
lacnic,BR,AS262510,20110627
lacnic,BR,AS262511,20110628
lacnic,BR,AS262512,20110630
lacnic,BR,AS262513,20110630
lacnic,BR,AS262514,20110630
lacnic,BR,AS262515,20110705
lacnic,BR,AS262516,20110705
lacnic,BR,AS262517,20110705
lacnic,BR,AS262518,20110705
lacnic,BR,AS262519,20110705
lacnic,BR,AS262520,20110705
lacnic,BR,AS262521,20110707
lacnic,,AS262522,
lacnic,BR,AS262523,20110707
lacnic,BR,AS262524,20110707
lacnic,,AS262525,
lacnic,BR,AS262526,20110708
lacnic,BR,AS262527,20110708
lacnic,,AS262528,
lacnic,BR,AS262529,20171011
lacnic,BR,AS262530,20110711
lacnic,BR,AS262531,20110711
lacnic,BR,AS262532,20110713
lacnic,BR,AS262533,20110714
lacnic,BR,AS262534,20110714
lacnic,BR,AS262535,20110715
lacnic,BR,AS262536,20110718
lacnic,,AS262537,
lacnic,,AS262538,
lacnic,BR,AS262539,20110718
lacnic,BR,AS262540,20110719
lacnic,BR,AS262541,20110719
lacnic,BR,AS262542,20110721
lacnic,BR,AS262543,20110722
lacnic,BR,AS262544,20110722
lacnic,BR,AS262545,20110726
lacnic,BR,AS262546,20110801
lacnic,BR,AS262547,20110801
lacnic,BR,AS262548,20110805
lacnic,BR,AS262549,20110808
lacnic,BR,AS262550,20110809
lacnic,BR,AS262551,20110812
lacnic,BR,AS262552,20110815
lacnic,,AS262553,
lacnic,,AS262554,
lacnic,,AS262555,
lacnic,,AS262556,
lacnic,BR,AS262557,20110906
lacnic,BR,AS262558,20110906
lacnic,BR,AS262559,20110816
lacnic,BR,AS262560,20110817
lacnic,,AS262561,
lacnic,BR,AS262562,20110817
lacnic,,AS262563,
lacnic,,AS262564,
lacnic,BR,AS262565,20110818
lacnic,BR,AS262566,20110823
lacnic,BR,AS262567,20110826
lacnic,BR,AS262568,20110826
lacnic,BR,AS262569,20110826
lacnic,BR,AS262570,20110826
lacnic,BR,AS262571,20110829
lacnic,BR,AS262572,20110830
lacnic,BR,AS262573,20110831
lacnic,BR,AS262574,20110902
lacnic,BR,AS262575,20110906
lacnic,BR,AS262576,20110909
lacnic,BR,AS262577,20110909
lacnic,BR,AS262578,20110909
lacnic,BR,AS262579,20110909
lacnic,BR,AS262580,20110909
lacnic,BR,AS262581,20110912
lacnic,BR,AS262582,20110912
lacnic,BR,AS262583,20110912
lacnic,BR,AS262584,20110913
lacnic,BR,AS262585,20110914
lacnic,BR,AS262586,20110916
lacnic,BR,AS262587,20110916
lacnic,BR,AS262588,20110919
lacnic,BR,AS262589,20110919
lacnic,BR,AS262590,20110919
lacnic,BR,AS262591,20110920
lacnic,,AS262592,
lacnic,BR,AS262593,20110920
lacnic,BR,AS262594,20110921
lacnic,BR,AS262595,20110921
lacnic,BR,AS262596,20110922
lacnic,BR,AS262597,20110927
lacnic,BR,AS262598,20110927
lacnic,,AS262599,
lacnic,BR,AS262600,20110928
lacnic,BR,AS262601,20110928
lacnic,,AS262602,
lacnic,BR,AS262603,20110930
lacnic,BR,AS262604,20110930
lacnic,BR,AS262605,20111010
lacnic,BR,AS262606,20111010
lacnic,BR,AS262607,20111010
lacnic,BR,AS262608,20111010
lacnic,BR,AS262609,20111010
lacnic,BR,AS262610,20111014
lacnic,BR,AS262611,20111014
lacnic,BR,AS262612,20111014
lacnic,BR,AS262613,20111017
lacnic,BR,AS262614,20111018
lacnic,BR,AS262615,20111019
lacnic,BR,AS262616,20111021
lacnic,BR,AS262617,20111021
lacnic,,AS262618,
lacnic,,AS262619,
lacnic,BR,AS262620,20111024
lacnic,BR,AS262621,20111025
lacnic,BR,AS262622,20111026
lacnic,BR,AS262623,20111026
lacnic,BR,AS262624,20111026
lacnic,BR,AS262625,20111027
lacnic,BR,AS262626,20210601
lacnic,BR,AS262627,20111028
lacnic,BR,AS262628,20111028
lacnic,BR,AS262629,20111028
lacnic,BR,AS262630,20111101
lacnic,,AS262631,
lacnic,BR,AS262632,20111101
lacnic,BR,AS262633,20111104
lacnic,BR,AS262634,20111104
lacnic,,AS262635,
lacnic,,AS262636,
lacnic,BR,AS262637,20111108
lacnic,BR,AS262638,20111108
lacnic,BR,AS262639,20111111
lacnic,BR,AS262640,20111117
lacnic,,AS262641,
lacnic,BR,AS262642,20111117
lacnic,BR,AS262643,20111118
lacnic,BR,AS262644,20111118
lacnic,BR,AS262645,20111121
lacnic,BR,AS262646,20111121
lacnic,,AS262647,
lacnic,BR,AS262648,20111124
lacnic,BR,AS262649,20111130
lacnic,BR,AS262650,20111201
lacnic,BR,AS262651,20111202
lacnic,BR,AS262652,20111205
lacnic,BR,AS262653,20111206
lacnic,BR,AS262654,20111207
lacnic,BR,AS262655,20111207
lacnic,BR,AS262656,20090218
lacnic,BR,AS262657,20140528
lacnic,,AS262658,
lacnic,BR,AS262659,20090814
lacnic,,AS262660,
lacnic,BR,AS262661,20130419
lacnic,BR,AS262662,20090602
lacnic,BR,AS262663,20090604
lacnic,BR,AS262664,20090615
lacnic,BR,AS262665,20090617
lacnic,BR,AS262666,20091217
lacnic,BR,AS262667,20090623
lacnic,BR,AS262668,20090714
lacnic,BR,AS262669,20090723
lacnic,,AS262670,
lacnic,BR,AS262671,20090701
lacnic,BR,AS262672,20090707
lacnic,BR,AS262673,20090714
lacnic,BR,AS262674,20091209
lacnic,BR,AS262675,20120613
lacnic,BR,AS262676,20090721
lacnic,,AS262677,
lacnic,,AS262678,
lacnic,BR,AS262679,20090909
lacnic,BR,AS262680,20090819
lacnic,,AS262681,
lacnic,,AS262682,
lacnic,BR,AS262683,20090909
lacnic,BR,AS262684,20090911
lacnic,BR,AS262685,20100209
lacnic,BR,AS262686,20090921
lacnic,BR,AS262687,20090922
lacnic,BR,AS262688,20090922
lacnic,BR,AS262689,20090922
lacnic,BR,AS262690,20090924
lacnic,BR,AS262691,20091001
lacnic,,AS262692,
lacnic,BR,AS262693,20091014
lacnic,BR,AS262694,20091015
lacnic,BR,AS262695,20091020
lacnic,BR,AS262696,20091022
lacnic,,AS262697,
lacnic,BR,AS262698,20091110
lacnic,BR,AS262699,20091113
lacnic,BR,AS262700,20091118
lacnic,,AS262701,
lacnic,BR,AS262702,20091124
lacnic,,AS262703,
lacnic,,AS262704,
lacnic,,AS262705,
lacnic,BR,AS262706,20091214
lacnic,,AS262707,
lacnic,BR,AS262708,20100323
lacnic,BR,AS262709,20100111
lacnic,BR,AS262710,20100112
lacnic,BR,AS262711,20100112
lacnic,BR,AS262712,20100113
lacnic,BR,AS262713,20100524
lacnic,BR,AS262714,20100115
lacnic,BR,AS262715,20100127
lacnic,,AS262716,
lacnic,,AS262717,
lacnic,,AS262718,
lacnic,BR,AS262719,20100226
lacnic,BR,AS262720,20100503
lacnic,,AS262721,
lacnic,BR,AS262722,20100301
lacnic,,AS262723,
lacnic,BR,AS262724,20100309
lacnic,BR,AS262725,20100309
lacnic,,AS262726,
lacnic,BR,AS262727,20100312
lacnic,BR,AS262728,20100315
lacnic,BR,AS262729,20100406
lacnic,,AS262730,
lacnic,BR,AS262731,20100406
lacnic,BR,AS262732,20100423
lacnic,,AS262733,
lacnic,BR,AS262734,20100427
lacnic,,AS262735,
lacnic,,AS262736,
lacnic,BR,AS262737,20100507
lacnic,BR,AS262738,20100510
lacnic,BR,AS262739,20101208
lacnic,BR,AS262740,20100524
lacnic,BR,AS262741,20100528
lacnic,BR,AS262742,20111026
lacnic,BR,AS262743,20100602
lacnic,BR,AS262744,20100818
lacnic,,AS262745,
lacnic,,AS262746,
lacnic,BR,AS262747,20100624
lacnic,,AS262748,
lacnic,BR,AS262749,20100628
lacnic,,AS262750,
lacnic,BR,AS262751,20100706
lacnic,,AS262752,
lacnic,BR,AS262753,20100721
lacnic,BR,AS262754,20100721
lacnic,BR,AS262755,20100723
lacnic,BR,AS262756,20100723
lacnic,BR,AS262757,20100726
lacnic,BR,AS262758,20100728
lacnic,,AS262759,
lacnic,BR,AS262760,20100728
lacnic,BR,AS262761,20100730
lacnic,BR,AS262762,20100730
lacnic,BR,AS262763,20100806
lacnic,BR,AS262764,20100813
lacnic,BR,AS262765,20100817
lacnic,BR,AS262766,20100819
lacnic,BR,AS262767,20100819
lacnic,BR,AS262768,20100820
lacnic,BR,AS262769,20100823
lacnic,BR,AS262770,20100824
lacnic,,AS262771,
lacnic,BR,AS262772,20100830
lacnic,BR,AS262773,20100830
lacnic,BR,AS262774,20100830
lacnic,BR,AS262775,20100902
lacnic,,AS262776,
lacnic,BR,AS262777,20100902
lacnic,BR,AS262778,20100902
lacnic,BR,AS262779,20100903
lacnic,,AS262780,
lacnic,BR,AS262781,20100903
lacnic,BR,AS262782,20100908
lacnic,BR,AS262783,20100909
lacnic,BR,AS262784,20100910
lacnic,BR,AS262785,20100913
lacnic,BR,AS262786,20100914
lacnic,BR,AS262787,20100916
lacnic,,AS262788,
lacnic,BR,AS262789,20100917
lacnic,BR,AS262790,20100917
lacnic,BR,AS262791,20100927
lacnic,BR,AS262792,20100928
lacnic,BR,AS262793,20100929
lacnic,BR,AS262794,20100930
lacnic,,AS262795,
lacnic,BR,AS262796,20101001
lacnic,BR,AS262797,20101004
lacnic,BR,AS262798,20101005
lacnic,BR,AS262799,20101006
lacnic,BR,AS262800,20101006
lacnic,BR,AS262801,20101008
lacnic,,AS262802,
lacnic,BR,AS262803,20101013
lacnic,,AS262804,
lacnic,BR,AS262805,20101014
lacnic,BR,AS262806,20101014
lacnic,BR,AS262807,20101015
lacnic,BR,AS262808,20101015
lacnic,BR,AS262809,20101018
lacnic,,AS262810,
lacnic,BR,AS262811,20101020
lacnic,BR,AS262812,20101020
lacnic,BR,AS262813,20101020
lacnic,BR,AS262814,20101025
lacnic,BR,AS262815,20101025
lacnic,,AS262816,
lacnic,BR,AS262817,20101026
lacnic,BR,AS262818,20101027
lacnic,,AS262819,
lacnic,BR,AS262820,20101029
lacnic,BR,AS262821,20101029
lacnic,BR,AS262822,20101029
lacnic,,AS262823,
lacnic,BR,AS262824,20101108
lacnic,BR,AS262825,20101109
lacnic,BR,AS262826,20101110
lacnic,BR,AS262827,20101110
lacnic,BR,AS262828,20101111
lacnic,BR,AS262829,20111103
lacnic,BR,AS262830,20101117
lacnic,BR,AS262831,20101122
lacnic,BR,AS262832,20101123
lacnic,BR,AS262833,20101123
lacnic,BR,AS262834,20101124
lacnic,,AS262835,
lacnic,BR,AS262836,20101129
lacnic,BR,AS262837,20101129
lacnic,BR,AS262838,20101129
lacnic,BR,AS262839,20101129
lacnic,,AS262840,
lacnic,BR,AS262841,20101129
lacnic,BR,AS262842,20101130
lacnic,,AS262843,
lacnic,BR,AS262844,20101202
lacnic,BR,AS262845,20101206
lacnic,BR,AS262846,20101206
lacnic,BR,AS262847,20101206
lacnic,,AS262848,
lacnic,,AS262849,
lacnic,,AS262850,
lacnic,BR,AS262851,20101210
lacnic,BR,AS262852,20101210
lacnic,,AS262853,
lacnic,BR,AS262854,20101214
lacnic,BR,AS262855,20101214
lacnic,BR,AS262856,20101215
lacnic,BR,AS262857,20101215
lacnic,,AS262858,
lacnic,,AS262859,
lacnic,BR,AS262860,20101216
lacnic,BR,AS262861,20101216
lacnic,,AS262862,
lacnic,BR,AS262863,20101216
lacnic,,AS262864,
lacnic,BR,AS262865,20110217
lacnic,BR,AS262866,20101217
lacnic,BR,AS262867,20101220
lacnic,BR,AS262868,20101221
lacnic,BR,AS262869,20101221
lacnic,,AS262870,
lacnic,BR,AS262871,20101227
lacnic,BR,AS262872,20101227
lacnic,BR,AS262873,20171011
lacnic,BR,AS262874,20101228
lacnic,BR,AS262875,20101230
