RIR,Country Code,ASN Number,Allocated Date
afrinic,ZZ,AS37423,
afrinic,BJ,AS37424,20191010
afrinic,SO,AS37425,20120227
afrinic,NG,AS37426,20120229
afrinic,GN,AS37427,20120301
afrinic,ZA,AS37428,20120307
afrinic,BI,AS37429,20120308
afrinic,GN,AS37430,20120308
afrinic,CD,AS37431,20120308
afrinic,AO,AS37432,20120315
afrinic,NG,AS37433,20120320
afrinic,ZZ,AS37434,
afrinic,ZZ,AS37435,
afrinic,MZ,AS37436,20210609
afrinic,EG,AS37437,20120401
afrinic,ZA,AS37438,20120401
afrinic,ZA,AS37439,20120412
afrinic,MW,AS37440,20120416
afrinic,ZA,AS37441,20120423
afrinic,ZZ,AS37442,
afrinic,NG,AS37443,20120427
afrinic,EG,AS37444,20120430
afrinic,NG,AS37445,20120502
afrinic,ZZ,AS37446,
afrinic,CD,AS37447,20190213
afrinic,ZZ,AS37448,
afrinic,SL,AS37449,20120521
afrinic,MA,AS37450,20120522
afrinic,CG,AS37451,20130529
afrinic,NG,AS37452,20120524
afrinic,CD,AS37453,20120604
afrinic,TZ,AS37454,20120607
afrinic,MU,AS37455,20120611
afrinic,ZZ,AS37456,
afrinic,ZA,AS37457,20120612
afrinic,ZZ,AS37458,
afrinic,ZA,AS37459,20120613
afrinic,CF,AS37460,20120614
afrinic,GN,AS37461,20120614
afrinic,TD,AS37462,20120618
afrinic,CG,AS37463,20120619
afrinic,ZZ,AS37464,
afrinic,ZZ,AS37465,
afrinic,ZZ,AS37466,
afrinic,ET,AS37467,20120702
afrinic,AO,AS37468,20120702
afrinic,ZZ,AS37469,
afrinic,KE,AS37470,20120704
afrinic,ZZ,AS37471,
afrinic,NG,AS37472,20120706
afrinic,SO,AS37473,20120706
afrinic,ZA,AS37474,20120710
afrinic,ZZ,AS37475,
afrinic,ZZ,AS37476,
afrinic,MZ,AS37477,20120713
afrinic,GH,AS37478,20120713
afrinic,ZA,AS37479,20120713
afrinic,NG,AS37480,20120715
afrinic,CG,AS37481,20120716
afrinic,ZA,AS37482,20120724
afrinic,CD,AS37483,20120724
afrinic,ZA,AS37484,20120724
afrinic,ZW,AS37485,20120730
afrinic,ZZ,AS37486,
afrinic,GQ,AS37487,20120803
afrinic,ZA,AS37488,20120803
afrinic,MZ,AS37489,20120807
afrinic,NG,AS37490,20230428
afrinic,ZA,AS37491,20120814
afrinic,TN,AS37492,20120822
afrinic,ZZ,AS37493,
afrinic,ZZ,AS37494,
afrinic,NG,AS37495,20120830
afrinic,TZ,AS37496,20120918
afrinic,ZA,AS37497,20120921
afrinic,ZZ,AS37498,
afrinic,KE,AS37499,20120924
afrinic,ZZ,AS37500,
afrinic,ZA,AS37501,20121001
afrinic,ZZ,AS37502,
afrinic,GM,AS37503,20121015
afrinic,TN,AS37504,20121015
afrinic,LS,AS37505,20160817
afrinic,NG,AS37506,20121017
afrinic,ZZ,AS37507,
afrinic,MR,AS37508,20121024
afrinic,ZZ,AS37509,
afrinic,SZ,AS37510,20121026
afrinic,ZA,AS37511,20121030
afrinic,GQ,AS37512,20121105
afrinic,NA,AS37513,20121106
afrinic,ZZ,AS37514,
afrinic,ZA,AS37515,20121106
afrinic,ZZ,AS37516,
afrinic,CV,AS37517,20121108
afrinic,SC,AS37518,20121108
afrinic,ZA,AS37519,20121116
afrinic,ZA,AS37520,20121112
afrinic,NG,AS37521,20121112
afrinic,NG,AS37522,20121115
afrinic,ZA,AS37523,20121120
afrinic,GM,AS37524,20121120
afrinic,ZA,AS37525,20121121
afrinic,BF,AS37526,20121122
afrinic,ZA,AS37527,20121123
afrinic,NG,AS37528,20121127
afrinic,GQ,AS37529,20121127
afrinic,ZZ,AS37530,
afrinic,NE,AS37531,20121129
afrinic,ZM,AS37532,20121129
afrinic,ZZ,AS37533,
afrinic,GH,AS37534,20121206
afrinic,KE,AS37535,20121207
afrinic,ZZ,AS37536,
afrinic,BW,AS37537,20121219
afrinic,MU,AS37538,20121221
afrinic,GH,AS37539,20121221
afrinic,NG,AS37540,20121221
afrinic,MR,AS37541,20130107
afrinic,ZA,AS37542,20130107
afrinic,ZZ,AS37543,
afrinic,ZZ,AS37544,
afrinic,BI,AS37545,20130116
afrinic,ZA,AS37546,20130121
afrinic,RW,AS37547,20130122
afrinic,CG,AS37548,20130122
afrinic,ZA,AS37549,20130129
afrinic,CG,AS37550,20130204
afrinic,TN,AS37551,20130205
afrinic,GM,AS37552,20130205
afrinic,ZZ,AS37553,
afrinic,ZZ,AS37554,
afrinic,ZZ,AS37555,
afrinic,MZ,AS37556,20130215
afrinic,LR,AS37557,20130213
afrinic,LY,AS37558,20130214
afrinic,GW,AS37559,20130215
afrinic,LR,AS37560,20130218
afrinic,ZA,AS37561,20130219
afrinic,ZZ,AS37562,
afrinic,SO,AS37563,20130221
afrinic,ZA,AS37564,20130223
afrinic,NG,AS37565,20130225
afrinic,LY,AS37566,20130226
afrinic,NG,AS37567,20130227
afrinic,ZW,AS37568,20130227
afrinic,ZM,AS37569,20130304
afrinic,GH,AS37570,20130306
afrinic,CD,AS37571,20130311
afrinic,ZZ,AS37572,
afrinic,ZZ,AS37573,
afrinic,ZZ,AS37574,
afrinic,CV,AS37575,20130318
afrinic,TZ,AS37576,20130321
afrinic,BF,AS37577,20130321
afrinic,KE,AS37578,20130322
afrinic,KE,AS37579,20130322
afrinic,LR,AS37580,20130325
afrinic,ZZ,AS37581,
afrinic,GA,AS37582,20130325
afrinic,EG,AS37583,20130329
afrinic,SS,AS37584,20130409
afrinic,EG,AS37585,20130329
afrinic,BI,AS37586,20130404
afrinic,NG,AS37587,20130408
afrinic,NG,AS37588,20130409
afrinic,ZA,AS37589,20130412
afrinic,AO,AS37590,20130416
afrinic,ZZ,AS37591,
afrinic,ZZ,AS37592,
afrinic,AO,AS37593,20130423
afrinic,SS,AS37594,20130426
afrinic,ZZ,AS37595,
afrinic,ZA,AS37596,20130516
afrinic,ZA,AS37597,20130517
afrinic,CD,AS37598,20130517
afrinic,ZA,AS37599,20130517
afrinic,ZZ,AS37600,
afrinic,KE,AS37601,20130724
afrinic,ZZ,AS37602,
afrinic,AO,AS37603,20130725
afrinic,BW,AS37604,20130729
afrinic,NG,AS37605,20130729
afrinic,ZZ,AS37606,
afrinic,TZ,AS37607,20130807
afrinic,MG,AS37608,20130813
afrinic,ZZ,AS37609,
afrinic,UG,AS37610,20130816
afrinic,ZA,AS37611,20130820
afrinic,GN,AS37612,20130820
afrinic,GH,AS37613,20130823
afrinic,YT,AS37614,20130827
afrinic,ZZ,AS37615,
afrinic,GA,AS37616,20130905
afrinic,LS,AS37617,20130911
afrinic,ZA,AS37618,20130912
afrinic,RW,AS37619,20130916
afrinic,CM,AS37620,20130916
afrinic,ZA,AS37621,20130916
afrinic,MU,AS37622,20130916
afrinic,GH,AS37623,20130916
afrinic,ZZ,AS37624,
afrinic,ZZ,AS37625,
afrinic,ZZ,AS37626,
afrinic,ZA,AS37627,20130920
afrinic,ZA,AS37628,20130926
afrinic,NG,AS37629,20130926
afrinic,ZA,AS37630,20130930
afrinic,ZZ,AS37631,
afrinic,ZZ,AS37632,
afrinic,ZZ,AS37633,
afrinic,ZA,AS37634,20130930
afrinic,MZ,AS37635,20131004
afrinic,ZZ,AS37636,
afrinic,NG,AS37637,20131010
afrinic,CD,AS37638,20131014
afrinic,ZA,AS37639,20131015
afrinic,ZA,AS37640,20131016
afrinic,CM,AS37641,20131021
afrinic,LS,AS37642,20131023
afrinic,ZZ,AS37643,
afrinic,SO,AS37644,20131025
afrinic,AO,AS37645,20131028
afrinic,ZZ,AS37646,
afrinic,GH,AS37647,20131031
afrinic,BF,AS37648,20131003
afrinic,SN,AS37649,20131105
afrinic,ZA,AS37650,20131106
afrinic,MW,AS37651,20131106
afrinic,ZA,AS37652,20131106
afrinic,ZA,AS37653,20131106
afrinic,RW,AS37654,20131108
afrinic,ZZ,AS37655,
afrinic,ZA,AS37656,20131112
afrinic,NG,AS37657,20131118
afrinic,ZA,AS37658,20131118
afrinic,NG,AS37659,20200511
afrinic,NG,AS37660,20131119
afrinic,NG,AS37661,20131121
afrinic,MU,AS37662,20131126
afrinic,ZA,AS37663,20110926
afrinic,EG,AS37664,20130520
afrinic,GN,AS37665,20130605
afrinic,ZZ,AS37666,
afrinic,ZA,AS37667,20130606
afrinic,ZA,AS37668,20110926
afrinic,GA,AS37669,20130610
afrinic,ZA,AS37670,20130620
afrinic,TN,AS37671,20130621
afrinic,CM,AS37672,20130418
afrinic,ZA,AS37673,20130624
afrinic,MU,AS37674,20130626
afrinic,ZA,AS37675,20130627
afrinic,NG,AS37676,20130702
afrinic,CD,AS37677,20220107
afrinic,BW,AS37678,20130710
afrinic,UG,AS37679,20130712
afrinic,ZA,AS37680,20130715
afrinic,ZZ,AS37681,
afrinic,NG,AS37682,20130718
afrinic,UG,AS37683,20130718
afrinic,KE,AS37684,20130718
afrinic,KE,AS37685,20130718
afrinic,NG,AS37686,20130718
afrinic,NG,AS37687,20130723
afrinic,NG,AS37688,20130725
afrinic,UG,AS37689,20131127
afrinic,ZZ,AS37690,
afrinic,ZA,AS37691,20131128
afrinic,ZA,AS37692,20131219
afrinic,TN,AS37693,20140130
afrinic,NA,AS37694,20140522
afrinic,BI,AS37695,20140320
afrinic,SZ,AS37696,20141003
afrinic,MZ,AS37697,20140513
afrinic,GM,AS37698,20140523
afrinic,ZA,AS37699,20140523
afrinic,ZA,AS37700,20140523
afrinic,ZA,AS37701,20140523
afrinic,ZZ,AS37702,
afrinic,ZZ,AS37703,
afrinic,KE,AS37704,20160524
afrinic,TN,AS37705,20141120
afrinic,ZZ,AS37706,
afrinic,SC,AS37707,20150130
afrinic,MU,AS37708,20150210
afrinic,TN,AS37709,20150212
afrinic,TZ,AS37710,20150303
afrinic,BW,AS37711,20150317
afrinic,MW,AS37712,20150430
afrinic,MW,AS37713,20150513
afrinic,NG,AS37714,20150715
afrinic,LR,AS37715,20150820
afrinic,BF,AS37716,20160429
afrinic,TN,AS37717,20160530
afrinic,CM,AS37718,20161027
afrinic,TN,AS37719,20170126
afrinic,ZA,AS37720,20180528
afrinic,BF,AS37721,20180928
afrinic,MU,AS37722,20190906
afrinic,SL,AS37723,20191213
afrinic,ZA,AS37724,20200706
afrinic,MU,AS37725,20210609
afrinic,EG,AS37726,20190411
afrinic,GH,AS37727,20211206
afrinic,EG,AS37728,20220126
afrinic,SS,AS37729,20220222
afrinic,ZZ,AS37730,
afrinic,ZA,AS37731,20220519
afrinic,KE,AS37732,20221123
afrinic,RE,AS37733,20221213
afrinic,BF,AS37734,20230214
afrinic,ZA,AS37735,20230328
afrinic,RW,AS37736,20231020
afrinic,RW,AS37737,20231020
afrinic,MA,AS37738,20231022
afrinic,ZZ,AS37739,
afrinic,ZZ,AS37740,
afrinic,ZZ,AS37741,
afrinic,ZZ,AS37742,
afrinic,ZZ,AS37743,
afrinic,ZZ,AS37744,
afrinic,ZZ,AS37745,
afrinic,ZZ,AS37746,
afrinic,ZZ,AS37747,
afrinic,ZZ,AS37748,
afrinic,ZZ,AS37749,
afrinic,ZZ,AS37750,
afrinic,ZZ,AS37751,
afrinic,ZZ,AS37752,
afrinic,ZZ,AS37753,
afrinic,ZZ,AS37754,
afrinic,ZZ,AS37755,
afrinic,ZZ,AS37756,
afrinic,ZZ,AS37757,
afrinic,ZZ,AS37758,
afrinic,ZZ,AS37759,
afrinic,ZZ,AS37760,
afrinic,ZZ,AS37761,
afrinic,ZZ,AS37762,
afrinic,ZZ,AS37763,
afrinic,ZZ,AS37764,
afrinic,ZZ,AS37765,
afrinic,ZZ,AS37766,
afrinic,ZZ,AS37767,
afrinic,ZZ,AS37768,
afrinic,TZ,AS37769,20160530
afrinic,KE,AS37770,20160616
afrinic,BW,AS37771,20160617
afrinic,ZZ,AS37772,
afrinic,SN,AS37773,20170331
afrinic,TG,AS37774,20170411
afrinic,DJ,AS37775,20180122
afrinic,ML,AS37776,20180214
afrinic,TZ,AS37777,20180323
afrinic,TZ,AS37778,20180608
afrinic,TZ,AS37779,20180608
afrinic,GA,AS37780,20180829
afrinic,SO,AS37781,20180830
afrinic,CG,AS37782,20181002
afrinic,NG,AS37783,20181030
afrinic,GN,AS37784,20181106
afrinic,CD,AS37785,20190325
afrinic,KE,AS37786,20190415
afrinic,MA,AS37787,20200115
afrinic,CD,AS37788,20210211
afrinic,KE,AS37789,20210624
afrinic,CM,AS37790,20210816
afrinic,LY,AS37791,20220215
afrinic,ZM,AS37792,20220720
afrinic,NG,AS37793,20221003
afrinic,TD,AS37794,20221013
afrinic,LY,AS37795,20221116
afrinic,CV,AS37796,20221116
afrinic,MU,AS37797,20221212
afrinic,ET,AS37798,20230309
afrinic,CD,AS37799,20230323
afrinic,ZZ,AS37800,
afrinic,ZZ,AS37801,
afrinic,ZZ,AS37802,
afrinic,ZZ,AS37803,
afrinic,ZZ,AS37804,
afrinic,ZZ,AS37805,
afrinic,ZZ,AS37806,
afrinic,ZZ,AS37807,
afrinic,ZZ,AS37808,
afrinic,ZZ,AS37809,
afrinic,ZZ,AS37810,
afrinic,ZZ,AS37811,
afrinic,ZZ,AS37812,
afrinic,ZZ,AS37813,
afrinic,ZZ,AS37814,
afrinic,ZZ,AS37815,
afrinic,ZZ,AS37816,
afrinic,ZZ,AS37817,
afrinic,ZZ,AS37818,
afrinic,ZZ,AS37819,
afrinic,ZZ,AS37820,
afrinic,ZZ,AS37821,
afrinic,ZZ,AS37822,
afrinic,ZZ,AS37823,
afrinic,ZZ,AS37824,
afrinic,ZZ,AS37825,
afrinic,ZZ,AS37826,
afrinic,ZZ,AS37827,
afrinic,ZZ,AS37828,
afrinic,ZZ,AS37829,
afrinic,ZZ,AS37830,
afrinic,ZZ,AS37831,
afrinic,ZZ,AS37832,
afrinic,ZZ,AS37833,
afrinic,ZZ,AS37834,
afrinic,ZZ,AS37835,
afrinic,ZZ,AS37836,
afrinic,ZZ,AS37837,
afrinic,ZZ,AS37838,
afrinic,ZZ,AS37839,
afrinic,ZZ,AS37840,
afrinic,ZZ,AS37841,
afrinic,ZZ,AS37842,
afrinic,ZZ,AS37843,
afrinic,ZZ,AS37844,
afrinic,ZZ,AS37845,
afrinic,ZZ,AS37846,
afrinic,ZZ,AS37847,
afrinic,ZZ,AS37848,
afrinic,ZZ,AS37849,
afrinic,ZZ,AS37850,
afrinic,ZZ,AS37851,
afrinic,ZZ,AS37852,
afrinic,ZZ,AS37853,
afrinic,ZZ,AS37854,
afrinic,ZZ,AS37855,
afrinic,ZZ,AS37856,
afrinic,ZZ,AS37857,
afrinic,ZZ,AS37858,
afrinic,ZZ,AS37859,
afrinic,ZZ,AS37860,
afrinic,ZZ,AS37861,
afrinic,ZZ,AS37862,
afrinic,ZZ,AS37863,
afrinic,ZZ,AS37864,
afrinic,ZZ,AS37865,
afrinic,ZZ,AS37866,
afrinic,ZZ,AS37867,
afrinic,ZZ,AS37868,
afrinic,ZZ,AS37869,
afrinic,ZZ,AS37870,
afrinic,ZZ,AS37871,
afrinic,ZZ,AS37872,
afrinic,ZZ,AS37873,
afrinic,ZZ,AS37874,
afrinic,ZZ,AS37875,
afrinic,ZZ,AS37876,
afrinic,ZZ,AS37877,
afrinic,ZZ,AS37878,
afrinic,ZZ,AS37879,
afrinic,ZZ,AS37880,
afrinic,ZZ,AS37881,
afrinic,ZZ,AS37882,
afrinic,ZZ,AS37883,
afrinic,ZZ,AS37884,
afrinic,ZZ,AS37885,
afrinic,ZZ,AS37886,
afrinic,MG,AS37887,20160315
afrinic,ZZ,AS327680,
afrinic,ZZ,AS327681,
afrinic,ZZ,AS327682,
afrinic,ZA,AS327683,20070515
afrinic,NG,AS327684,20070806
afrinic,ZA,AS327685,20081112
afrinic,ZZ,AS327686,
afrinic,UG,AS327687,20090715
afrinic,ZA,AS327688,20090922
afrinic,KE,AS327689,20091215
afrinic,UG,AS327690,20100614
afrinic,AO,AS327691,20100811
afrinic,UG,AS327692,20100816
afrinic,ZA,AS327693,20130820
afrinic,NA,AS327694,20100928
afrinic,GH,AS327695,20101013
afrinic,BW,AS327696,20160617
afrinic,RE,AS327697,20160617
afrinic,ZA,AS327698,20110107
afrinic,MG,AS327699,20110118
afrinic,MZ,AS327700,20110126
afrinic,ZA,AS327701,20110127
afrinic,ZZ,AS327702,
afrinic,ZA,AS327703,20140820
afrinic,NG,AS327704,20110208
afrinic,NG,AS327705,20140909
afrinic,TZ,AS327706,20140812
afrinic,RW,AS327707,20120529
afrinic,RW,AS327708,20120529
afrinic,SC,AS327709,20120531
afrinic,CI,AS327710,20171229
afrinic,NE,AS327711,20121129
afrinic,DZ,AS327712,20131114
afrinic,KE,AS327713,20131115
afrinic,TZ,AS327714,20131206
afrinic,ZA,AS327715,20131209
afrinic,BW,AS327716,20131216
afrinic,ZZ,AS327717,
afrinic,TN,AS327718,20131224
afrinic,GM,AS327719,20140106
afrinic,ZZ,AS327720,
afrinic,NG,AS327721,20140120
afrinic,ML,AS327722,20140122
afrinic,ZZ,AS327723,
afrinic,UG,AS327724,20140129
afrinic,ST,AS327725,20140130
afrinic,ZA,AS327726,20140207
afrinic,UG,AS327727,20140207
afrinic,TZ,AS327728,20140212
afrinic,NG,AS327729,20140217
afrinic,TZ,AS327730,20140217
afrinic,ZZ,AS327731,
afrinic,SO,AS327732,20140220
afrinic,ZA,AS327733,20140221
afrinic,BI,AS327734,20220331
afrinic,ZZ,AS327735,
afrinic,LY,AS327736,20140311
afrinic,ZA,AS327737,20140313
afrinic,CD,AS327738,20140313
afrinic,ZZ,AS327739,
afrinic,ZZ,AS327740,
afrinic,CM,AS327741,20140327
afrinic,SO,AS327742,20140327
afrinic,ZZ,AS327743,
afrinic,ZZ,AS327744,
afrinic,ZA,AS327745,20140407
afrinic,CI,AS327746,20140407
afrinic,SO,AS327747,20140410
afrinic,KE,AS327748,20140415
afrinic,ZA,AS327749,20140415
afrinic,ZA,AS327750,20140415
afrinic,ZA,AS327751,20140429
afrinic,LY,AS327752,20140429
afrinic,KE,AS327753,20140807
afrinic,ZA,AS327754,20140501
afrinic,RW,AS327755,20140502
afrinic,TD,AS327756,20140502
afrinic,BW,AS327757,20140505
afrinic,ZZ,AS327758,
afrinic,MZ,AS327759,20140516
afrinic,BW,AS327760,20140528
afrinic,ZA,AS327761,20140804
afrinic,SZ,AS327762,20140603
afrinic,NG,AS327763,20140603
afrinic,SO,AS327764,20140609
afrinic,SZ,AS327765,20140611
afrinic,KE,AS327766,20140611
afrinic,ZA,AS327767,20140613
afrinic,SO,AS327768,20140620
afrinic,GW,AS327769,20140624
afrinic,ZW,AS327770,20140624
afrinic,TZ,AS327771,20140702
afrinic,ZA,AS327772,20140703
afrinic,CI,AS327773,20140703
afrinic,TZ,AS327774,20140704
afrinic,AO,AS327775,20140707
afrinic,BW,AS327776,20140716
afrinic,ZA,AS327777,20140728
afrinic,TZ,AS327778,20140730
afrinic,ZZ,AS327779,
afrinic,KE,AS327780,20140812
afrinic,ZA,AS327781,20140818
afrinic,ZA,AS327782,20140818
afrinic,ZA,AS327783,20140716
afrinic,NG,AS327784,20140820
afrinic,ZZ,AS327785,
afrinic,SS,AS327786,20140829
afrinic,ZA,AS327787,20140829
afrinic,AO,AS327788,20140901
afrinic,KE,AS327789,20140902
afrinic,ZA,AS327790,20140917
afrinic,ZA,AS327791,20140917
afrinic,TZ,AS327792,20140919
afrinic,KE,AS327793,20140919
afrinic,ZA,AS327794,20140922
afrinic,TZ,AS327795,20140922
afrinic,GA,AS327796,20140923
afrinic,CD,AS327797,20140924
afrinic,BI,AS327798,20140930
afrinic,BI,AS327799,20141001
afrinic,ZZ,AS327800,
afrinic,AO,AS327801,20141001
afrinic,TD,AS327802,20141002
afrinic,NG,AS327803,20141002
afrinic,ZA,AS327804,20141010
afrinic,ZA,AS327805,20141010
afrinic,AO,AS327806,20141013
afrinic,ZZ,AS327807,
afrinic,ZA,AS327808,20141021
afrinic,SN,AS327809,20141022
afrinic,NG,AS327810,20141029
afrinic,ZZ,AS327811,
afrinic,ZA,AS327812,20141029
afrinic,ZA,AS327813,20141030
afrinic,GH,AS327814,20141030
afrinic,ZZ,AS327815,
afrinic,ZZ,AS327816,
afrinic,ZA,AS327817,20141103
afrinic,BJ,AS327818,20141112
afrinic,TZ,AS327819,20141112
afrinic,CM,AS327820,20141113
afrinic,MU,AS327821,20141128
afrinic,ZA,AS327822,20141202
afrinic,ZZ,AS327823,
afrinic,ZA,AS327824,20141207
afrinic,ZZ,AS327825,
afrinic,ZA,AS327826,20141219
afrinic,ZZ,AS327827,
afrinic,SO,AS327828,20141222
afrinic,CG,AS327829,20141230
afrinic,BW,AS327830,20150116
afrinic,DJ,AS327831,20150119
afrinic,ZA,AS327832,20150127
afrinic,AO,AS327833,20150128
afrinic,ZZ,AS327834,
afrinic,ZZ,AS327835,
afrinic,TD,AS327836,20150130
afrinic,SC,AS327837,20150130
afrinic,EG,AS327838,20150202
afrinic,ZA,AS327839,20150204
afrinic,ZA,AS327840,20150212
afrinic,ZZ,AS327841,
afrinic,NA,AS327842,20150216
afrinic,NG,AS327843,20150223
afrinic,TZ,AS327844,20150224
afrinic,GH,AS327845,20150224
afrinic,EG,AS327846,20150225
afrinic,ZZ,AS327847,
afrinic,GH,AS327848,20150226
afrinic,ZA,AS327849,20150226
afrinic,ZA,AS327850,20150227
afrinic,ZA,AS327851,20150227
afrinic,TZ,AS327852,20150303
afrinic,GH,AS327853,20150303
afrinic,ZZ,AS327854,
afrinic,ZZ,AS327855,
afrinic,ZZ,AS327856,
afrinic,ZZ,AS327857,
afrinic,ZA,AS327858,20150309
afrinic,TZ,AS327859,20150309
afrinic,ZZ,AS327860,
afrinic,SC,AS327861,20150316
afrinic,CV,AS327862,20150316
afrinic,ZW,AS327863,20150316
afrinic,TD,AS327864,20150323
afrinic,NA,AS327865,20150326
afrinic,MG,AS327866,20150326
afrinic,ZA,AS327867,20150327
afrinic,ZZ,AS327868,
afrinic,ZZ,AS327869,
afrinic,CD,AS327870,20150407
afrinic,BF,AS327871,20150408
afrinic,ZA,AS327872,20150409
afrinic,ZZ,AS327873,
afrinic,RE,AS327874,20150416
afrinic,CD,AS327875,20150506
afrinic,GA,AS327876,20150421
afrinic,DZ,AS327877,20150424
afrinic,ZA,AS327878,20150424
afrinic,CD,AS327879,20150504
afrinic,ZA,AS327880,20150508
afrinic,SD,AS327881,20150511
afrinic,ZZ,AS327882,
afrinic,ZZ,AS327883,
afrinic,KE,AS327884,20150520
afrinic,TZ,AS327885,20150521
afrinic,GH,AS327886,20160621
afrinic,LR,AS327887,20150525
afrinic,TZ,AS327888,20150525
afrinic,ZA,AS327889,20150525
afrinic,GH,AS327890,20150526
afrinic,NG,AS327891,20150528
afrinic,ZA,AS327892,20150531
afrinic,ZA,AS327893,20150601
afrinic,ZA,AS327894,20150604
afrinic,NG,AS327895,20150608
afrinic,ZA,AS327896,20150617
afrinic,ZA,AS327897,20150618
afrinic,NG,AS327898,20150619
afrinic,RW,AS327899,20150619
afrinic,TZ,AS327900,20150624
afrinic,ZA,AS327901,20150625
afrinic,ZZ,AS327902,
afrinic,SL,AS327903,20150626
afrinic,ZM,AS327904,20150626
afrinic,TZ,AS327905,20150626
afrinic,KE,AS327906,20150630
afrinic,ZA,AS327907,20150630
afrinic,ZA,AS327908,20150630
afrinic,ZA,AS327909,20150706
afrinic,ZA,AS327910,20150706
afrinic,ZZ,AS327911,
afrinic,TZ,AS327912,20150709
afrinic,MU,AS327913,20150710
afrinic,MU,AS327914,20150710
afrinic,NG,AS327915,20150721
afrinic,ZZ,AS327916,
afrinic,MA,AS327917,20150730
afrinic,AO,AS327918,20150811
afrinic,MU,AS327919,20150812
afrinic,CM,AS327920,20150812
afrinic,LY,AS327921,20150819
afrinic,ZA,AS327922,20150820
afrinic,ZA,AS327923,20150821
afrinic,NG,AS327924,20150825
afrinic,ZZ,AS327925,
afrinic,ZA,AS327926,20150827
afrinic,KE,AS327927,20150831
afrinic,GH,AS327928,20150902
afrinic,ZZ,AS327929,
afrinic,ZZ,AS327930,
afrinic,DZ,AS327931,20150916
afrinic,AO,AS327932,20150917
afrinic,ZZ,AS327933,
afrinic,TN,AS327934,20150922
afrinic,ZA,AS327935,20150923
afrinic,ZA,AS327936,20150928
afrinic,CD,AS327937,20150930
afrinic,ZZ,AS327938,
afrinic,ZA,AS327939,20151001
afrinic,ZZ,AS327940,
afrinic,MW,AS327941,20151008
afrinic,NG,AS327942,20151013
afrinic,ZA,AS327943,20151013
afrinic,GH,AS327944,20151019
afrinic,KE,AS327945,20151021
afrinic,ZA,AS327946,20151021
afrinic,GH,AS327947,20151027
afrinic,ZZ,AS327948,
afrinic,ZA,AS327949,20151030
afrinic,ZA,AS327950,20151030
afrinic,MZ,AS327951,20151103
afrinic,NG,AS327952,20151103
afrinic,NG,AS327953,20151103
afrinic,ZA,AS327954,20151119
afrinic,ZZ,AS327955,
afrinic,RE,AS327956,20151123
afrinic,ZA,AS327957,20151124
afrinic,ZA,AS327958,20151125
afrinic,ZZ,AS327959,
afrinic,ZA,AS327960,20151208
afrinic,ZA,AS327961,20151209
afrinic,ZA,AS327962,20151209
afrinic,KE,AS327963,20151211
afrinic,ZZ,AS327964,
afrinic,GH,AS327965,20151214
afrinic,ZA,AS327966,20151215
afrinic,ZZ,AS327967,
afrinic,ZA,AS327968,20160118
afrinic,TN,AS327969,20160127
afrinic,ZZ,AS327970,
afrinic,ZW,AS327971,20160128
afrinic,KE,AS327972,20160217
afrinic,ZZ,AS327973,
afrinic,CI,AS327974,20160215
afrinic,TD,AS327975,20160218
afrinic,ZZ,AS327976,
afrinic,KE,AS327977,20160223
afrinic,CD,AS327978,20160302
afrinic,ZA,AS327979,20160303
afrinic,ZA,AS327980,20160303
afrinic,NG,AS327981,20160303
afrinic,ZA,AS327982,20160308
afrinic,ZA,AS327983,20160308
afrinic,ZA,AS327984,20160309
afrinic,NG,AS327985,20160309
afrinic,NG,AS327986,20160314
afrinic,ZA,AS327987,20160314
afrinic,ZA,AS327988,20160315
afrinic,MA,AS327989,20160318
afrinic,SL,AS327990,20160322
afrinic,ZA,AS327991,20160322
afrinic,GH,AS327992,20160323
afrinic,TZ,AS327993,20160324
afrinic,KE,AS327994,20160330
afrinic,ZZ,AS327995,
afrinic,ZA,AS327996,20160404
afrinic,KE,AS327997,20160406
afrinic,ZZ,AS327998,
afrinic,ZZ,AS327999,
afrinic,CD,AS328000,20160413
afrinic,ZA,AS328001,20160413
afrinic,ZZ,AS328002,
afrinic,CD,AS328003,20160414
afrinic,CD,AS328004,20160415
afrinic,ZZ,AS328005,
afrinic,ZA,AS328006,20160422
afrinic,ZZ,AS328007,
afrinic,MR,AS328008,20160422
afrinic,ZA,AS328009,20160425
afrinic,BF,AS328010,20160429
afrinic,EG,AS328011,20160429
afrinic,ZZ,AS328012,
afrinic,ZA,AS328013,20160506
afrinic,RW,AS328014,20160510
afrinic,UG,AS328015,20160510
afrinic,ZA,AS328016,20160512
afrinic,TZ,AS328017,20160513
afrinic,TZ,AS328018,20160520
afrinic,MU,AS328019,20160524
afrinic,ZA,AS328020,20160525
afrinic,ZZ,AS328021,
afrinic,TZ,AS328022,20160530
afrinic,ZZ,AS328023,
afrinic,ZA,AS328024,20160531
afrinic,CI,AS328025,20160603
afrinic,ZZ,AS328026,
afrinic,NG,AS328027,20160608
afrinic,ZA,AS328028,20160608
afrinic,ZA,AS328029,20160610
afrinic,ZA,AS328030,20160610
afrinic,ZZ,AS328031,
afrinic,ZA,AS328032,20160614
afrinic,ZZ,AS328033,
afrinic,NG,AS328034,20160617
afrinic,NG,AS328035,20160627
afrinic,ZA,AS328036,20160629
afrinic,ZA,AS328037,20160630
