RIR,Country Code,ASN Number,Allocated Date
ripencc,AT,AS2049,19930901
ripencc,EU,AS2057,19930901
ripencc,EU,AS2058,19930901
ripencc,EU,AS2059,19930901
ripencc,EU,AS2060,19930901
ripencc,EU,AS2061,19930901
ripencc,EU,AS2062,19930901
ripencc,EU,AS2063,19930901
ripencc,EU,AS2064,19930901
ripencc,EU,AS2065,19930901
ripencc,EU,AS2066,19930901
ripencc,EU,AS2067,19930901
ripencc,EU,AS2068,19930901
ripencc,EU,AS2069,19930901
ripencc,EU,AS2070,19930901
ripencc,EU,AS2071,19930901
ripencc,EU,AS2072,19930901
ripencc,EU,AS2073,19930901
ripencc,EU,AS2074,19930901
ripencc,EU,AS2075,19930901
ripencc,EU,AS2076,19930901
ripencc,EU,AS2077,19930901
ripencc,EU,AS2078,19930901
ripencc,EU,AS2079,19930901
ripencc,EU,AS2080,19930901
ripencc,EU,AS2081,19930901
ripencc,EU,AS2082,19930901
ripencc,EU,AS2083,19930901
ripencc,EU,AS2084,19930901
ripencc,EU,AS2085,19930901
ripencc,EU,AS2086,19930901
ripencc,EU,AS2087,19930901
ripencc,EU,AS2088,19930901
ripencc,EU,AS2089,19930901
ripencc,EU,AS2090,19930901
ripencc,EU,AS2091,19930901
ripencc,EU,AS2092,19930901
ripencc,EU,AS2093,19930901
ripencc,EU,AS2094,19930901
ripencc,EU,AS2095,19930901
ripencc,EU,AS2096,19930901
ripencc,EU,AS2097,19930901
ripencc,EU,AS2098,19930901
ripencc,EU,AS2099,19930901
ripencc,EU,AS2100,19930901
ripencc,EU,AS2101,19930901
ripencc,EU,AS2102,19930901
ripencc,EU,AS2103,19930901
ripencc,EU,AS2104,19930901
ripencc,EU,AS2105,19930901
ripencc,EU,AS2106,19930901
ripencc,SI,AS2107,19921106
ripencc,HR,AS2108,19921106
ripencc,DK,AS2109,19921113
ripencc,IE,AS2110,19921118
ripencc,BG,AS2111,20090114
ripencc,ES,AS2114,20110609
ripencc,PL,AS2115,20110202
ripencc,NO,AS2116,19930203
ripencc,DE,AS2117,19930211
ripencc,CZ,AS2118,19930217
ripencc,NO,AS2119,19930225
ripencc,NL,AS2121,20000630
ripencc,DE,AS2125,19930304
ripencc,IE,AS2128,19930322
ripencc,GB,AS2129,19930323
ripencc,NL,AS2130,19930325
ripencc,ES,AS2134,19930423
ripencc,EU,AS2147,19930901
ripencc,RU,AS2148,19930901
ripencc,EU,AS2174,19930901
ripencc,EU,AS2175,19930901
ripencc,EU,AS2176,19930901
ripencc,EU,AS2177,19930901
ripencc,EU,AS2178,19930901
ripencc,EU,AS2179,19930901
ripencc,EU,AS2180,19930901
ripencc,EU,AS2181,19930901
ripencc,EU,AS2182,19930901
ripencc,EU,AS2183,19930901
ripencc,EU,AS2184,19930901
