RIR,Country Code,ASN Number,Allocated Date
apnic,AU,AS7598,20070315
apnic,NZ,AS7599,20070903
apnic,AU,AS7600,19970806
apnic,VN,AS7602,20030828
apnic,JP,AS7603,20211202
apnic,AU,AS7604,19970811
apnic,PK,AS7605,20211213
apnic,AU,AS7606,19970819
apnic,,AS7607,
apnic,AU,AS7608,19970819
apnic,CN,AS7609,20211223
apnic,SG,AS7610,19970821
apnic,PH,AS7611,20031104
apnic,AU,AS7612,19970826
apnic,TH,AS7613,20060125
apnic,HK,AS7614,19970829
apnic,BT,AS7615,20180904
apnic,TH,AS7616,19970903
apnic,HK,AS7617,20041119
apnic,TW,AS7618,19970905
apnic,SB,AS7619,20200414
apnic,KR,AS7620,19970911
apnic,AU,AS7628,20160418
apnic,PH,AS7629,19970924
apnic,TH,AS7630,19970924
apnic,AU,AS7631,20100513
apnic,ID,AS7632,20011204
apnic,IN,AS7633,19970926
apnic,SG,AS7634,19970929
apnic,AU,AS7635,20160505
apnic,TH,AS7636,19971002
apnic,AU,AS7637,19971002
apnic,CN,AS7638,19971008
apnic,MV,AS7642,19971013
apnic,VN,AS7643,19971014
apnic,AU,AS7644,19971020
apnic,AU,AS7645,19971020
apnic,HK,AS7646,19971023
apnic,AU,AS7647,19971104
apnic,AU,AS7648,19971105
apnic,TW,AS7649,19971110
apnic,HK,AS7650,19971110
apnic,AU,AS7652,19971110
apnic,CN,AS7653,20211223
apnic,TH,AS7654,19971110
apnic,TW,AS7655,19971110
apnic,NZ,AS7657,19971111
apnic,SG,AS7658,19971112
apnic,HK,AS7659,19971128
apnic,JP,AS7660,19971113
apnic,CN,AS7692,19971202
apnic,TH,AS7693,19971202
apnic,AU,AS7694,19971202
apnic,HK,AS7695,20060418
apnic,NZ,AS7696,20050902
apnic,AU,AS7697,19971206
apnic,AU,AS7698,19971211
apnic,AU,AS7699,20070810
apnic,SG,AS7700,20031015
apnic,AU,AS7701,19971222
apnic,HK,AS7705,19971222
apnic,AU,AS7706,19971224
apnic,PH,AS7707,19971230
apnic,TW,AS7708,19971226
apnic,KH,AS7712,20070906
apnic,ID,AS7713,19980106
apnic,NZ,AS7714,19980106
apnic,TH,AS7715,19980107
apnic,AU,AS7716,19980107
apnic,ID,AS7717,20050907
apnic,AU,AS7718,20040401
apnic,US,AS7719,20230402
apnic,US,AS7720,20220110
apnic,CN,AS7721,20220112
apnic,AU,AS7722,19980116
apnic,MU,AS7855,20020801
apnic,NZ,AS7901,20020801
apnic,TW,AS9216,20000505
apnic,US,AS9217,20000508
apnic,WS,AS9218,20120618
apnic,AU,AS9219,20000807
apnic,US,AS9220,20000508
apnic,HK,AS9221,20000508
apnic,JP,AS9222,20000510
apnic,IN,AS9223,20090904
apnic,AU,AS9224,20051102
apnic,HK,AS9225,20000510
apnic,SG,AS9226,20000511
apnic,IN,AS9227,20090814
apnic,ID,AS9228,20000515
apnic,HK,AS9229,20000515
apnic,BD,AS9230,20000517
apnic,HK,AS9231,20000518
apnic,HK,AS9232,20220614
apnic,NZ,AS9233,20000519
apnic,SG,AS9234,20110706
apnic,,AS9235,
apnic,NZ,AS9236,20060119
apnic,HK,AS9237,20000523
apnic,IN,AS9238,20000524
apnic,AU,AS9239,20000524
apnic,FJ,AS9241,20000525
apnic,HK,AS9242,20001129
apnic,AU,AS9243,20051121
apnic,TW,AS9244,20000529
apnic,NZ,AS9245,20000530
apnic,GU,AS9246,20000530
apnic,SG,AS9247,20000531
apnic,VU,AS9249,20020925
apnic,AU,AS9250,20000601
apnic,ID,AS9251,20000601
apnic,AU,AS9252,20000601
apnic,HK,AS9253,20000602
apnic,PH,AS9254,20080822
apnic,SG,AS9255,20000602
apnic,PH,AS9256,20090716
apnic,AU,AS9257,20000606
apnic,AU,AS9258,20000606
apnic,HK,AS9259,20000607
apnic,PK,AS9260,20070201
apnic,AU,AS9261,19980120
apnic,AU,AS9262,19980122
apnic,HK,AS9263,19980126
apnic,TW,AS9264,19980202
apnic,AU,AS9265,20220127
apnic,HK,AS9266,19980205
apnic,TW,AS9267,20220128
apnic,AU,AS9268,19980206
apnic,HK,AS9269,19980213
apnic,KR,AS9270,19980122
apnic,AU,AS9278,19980213
apnic,AU,AS9279,19980224
apnic,AU,AS9280,19980224
apnic,NZ,AS9281,20041109
apnic,AU,AS9282,19980225
apnic,AU,AS9283,20100525
apnic,AU,AS9284,19980225
apnic,IN,AS9285,20061122
apnic,KR,AS9286,20020906
apnic,TH,AS9287,19980310
apnic,BD,AS9288,20170420
apnic,HK,AS9289,20020925
apnic,AU,AS9290,20080206
apnic,AU,AS9291,19980330
apnic,SG,AS9292,19980401
apnic,HK,AS9293,19980403
apnic,US,AS9294,20220211
apnic,AU,AS9295,19980406
apnic,AU,AS9296,19980413
apnic,AU,AS9297,19980413
apnic,CN,AS9298,20020111
apnic,PH,AS9299,19980416
apnic,AU,AS9300,19980422
apnic,AU,AS9301,19980428
apnic,HK,AS9302,20220224
apnic,NZ,AS9303,19980506
apnic,HK,AS9304,19980512
apnic,CN,AS9305,19980417
apnic,AU,AS9309,19980513
apnic,AU,AS9310,20160509
apnic,TW,AS9311,19980513
apnic,HK,AS9312,20170705
apnic,AU,AS9313,19980522
apnic,AU,AS9314,19980523
apnic,AU,AS9315,20230703
apnic,KR,AS9316,19980603
apnic,AU,AS9324,19980605
apnic,NZ,AS9325,19980609
apnic,ID,AS9326,19980609
apnic,NZ,AS9327,20020911
apnic,AU,AS9328,19980623
apnic,LK,AS9329,20030502
apnic,AU,AS9330,19980630
apnic,HK,AS9331,20220311
apnic,AU,AS9332,20220615
apnic,MM,AS9333,20220401
apnic,PH,AS9334,19980702
apnic,TH,AS9335,20160511
apnic,AU,AS9336,20041021
apnic,HK,AS9337,19980710
apnic,NZ,AS9338,19980724
apnic,TH,AS9339,20031030
apnic,ID,AS9340,19980730
apnic,ID,AS9341,20020911
apnic,AU,AS9342,19980803
apnic,NZ,AS9343,20061107
apnic,NZ,AS9344,19980805
apnic,NZ,AS9345,19980806
apnic,TW,AS9346,19980806
apnic,IN,AS9347,20040324
apnic,AU,AS9348,19980814
apnic,JP,AS9349,19980817
apnic,HK,AS9381,19980817
apnic,AU,AS9382,19980821
apnic,AU,AS9383,20050601
apnic,CN,AS9384,20220428
apnic,AU,AS9385,20150819
apnic,PH,AS9386,19980824
apnic,PK,AS9387,20090925
apnic,CN,AS9388,19980827
apnic,IN,AS9396,20050630
apnic,TH,AS9397,19980908
apnic,AU,AS9398,19980909
apnic,NZ,AS9399,20100607
apnic,US,AS9400,20220510
apnic,CN,AS9401,19980915
apnic,AU,AS9408,19980916
apnic,JP,AS9409,20230929
apnic,PH,AS9410,20160512
apnic,TH,AS9411,19980924
apnic,AU,AS9412,20100924
apnic,AU,AS9413,20181108
apnic,IN,AS9414,20070601
apnic,TW,AS9415,19980925
apnic,TW,AS9416,19980928
apnic,AU,AS9417,20100108
apnic,AU,AS9418,20031107
apnic,SG,AS9419,19981001
apnic,PH,AS9420,20230530
apnic,AU,AS9421,19981001
apnic,ID,AS9422,20110708
apnic,US,AS9423,20221111
apnic,AU,AS9424,19981005
apnic,CN,AS9425,20230621
apnic,AU,AS9426,19981016
apnic,NZ,AS9427,19981019
apnic,IN,AS9430,19981019
apnic,NZ,AS9431,19981022
apnic,NZ,AS9432,19981022
apnic,NZ,AS9433,19981022
apnic,,AS9434,
apnic,AU,AS9435,20021115
apnic,NZ,AS9436,19981102
apnic,IN,AS9437,20230811
apnic,AU,AS9438,19981104
apnic,NZ,AS9439,19981106
apnic,HK,AS9440,19981111
apnic,BD,AS9441,20110708
apnic,IN,AS9442,20230811
apnic,AU,AS9443,19981112
apnic,HK,AS9444,19981116
apnic,NZ,AS9445,19981119
apnic,MV,AS9446,20220928
apnic,AU,AS9447,19981123
apnic,ID,AS9448,19981124
apnic,AU,AS9449,19981125
apnic,SG,AS9450,20021016
apnic,BD,AS9451,20160513
apnic,KR,AS9452,19981130
apnic,US,AS9460,20020926
apnic,AU,AS9461,19981201
apnic,ID,AS9462,20011203
apnic,AU,AS9463,19981203
apnic,TH,AS9464,19981203
apnic,SG,AS9465,20230815
apnic,JP,AS9466,19981211
apnic,AU,AS9467,19981211
apnic,HK,AS9468,19981211
apnic,NZ,AS9469,19981215
apnic,NZ,AS9470,19981216
apnic,PF,AS9471,19981216
apnic,AU,AS9472,20110711
apnic,AU,AS9473,19990106
apnic,HK,AS9474,19990107
apnic,TH,AS9475,19990114
apnic,AU,AS9476,19990118
apnic,AU,AS9477,19990122
apnic,HK,AS9478,19990128
apnic,AU,AS9479,20110712
apnic,AU,AS9480,19990202
apnic,AU,AS9481,19990203
apnic,AU,AS9482,19990208
apnic,NZ,AS9483,20040702
apnic,MN,AS9484,20020930
apnic,AU,AS9485,19990215
apnic,TH,AS9486,19990222
apnic,KR,AS9487,19990222
apnic,NZ,AS9495,19990323
apnic,AU,AS9496,19990305
apnic,PH,AS9497,19990308
apnic,IN,AS9498,19990309
apnic,AU,AS9499,20031003
apnic,NZ,AS9500,19990315
apnic,IN,AS9501,20010614
apnic,HK,AS9502,19990318
apnic,NZ,AS9503,19990323
apnic,TW,AS9505,19990324
apnic,SG,AS9506,19990328
apnic,AU,AS9507,20160721
apnic,AU,AS9508,19990402
apnic,AU,AS9509,19990408
apnic,AU,AS9510,19990409
apnic,NZ,AS9511,19990413
apnic,HK,AS9512,20090320
apnic,HK,AS9513,19990413
apnic,AU,AS9514,19990421
apnic,PH,AS9515,19990423
apnic,CN,AS9516,20210202
apnic,AU,AS9517,20060607
apnic,AU,AS9518,19990507
apnic,AU,AS9519,19990510
apnic,HK,AS9520,19990512
apnic,KR,AS9521,19990513
apnic,TH,AS9533,19990513
apnic,MY,AS9534,19990517
apnic,CN,AS9535,20100615
apnic,HK,AS9536,19990520
apnic,NZ,AS9537,20040427
apnic,HK,AS9538,19990525
apnic,TW,AS9539,19990525
apnic,IN,AS9540,20181017
apnic,PK,AS9541,19990601
apnic,HK,AS9542,20160726
apnic,AU,AS9543,19990603
apnic,AU,AS9544,19990604
apnic,AU,AS9545,20001228
apnic,TH,AS9546,19990615
apnic,AU,AS9547,19990615
apnic,GU,AS9548,19990617
apnic,AU,AS9549,19990617
apnic,AU,AS9550,19990618
apnic,TH,AS9551,19990622
apnic,AU,AS9552,20080910
apnic,AU,AS9553,19990628
apnic,HK,AS9554,20160523
apnic,AU,AS9555,19990630
apnic,AU,AS9556,19990630
apnic,PK,AS9557,19990701
apnic,IN,AS9558,20160727
apnic,NZ,AS9559,19990709
apnic,NZ,AS9560,19990712
apnic,NZ,AS9561,19990713
apnic,TH,AS9562,19990713
apnic,AU,AS9563,19990713
apnic,AU,AS9564,19990715
apnic,AU,AS9565,19990715
apnic,AU,AS9566,19990720
apnic,AU,AS9567,19990720
apnic,KR,AS9568,19990721
apnic,IN,AS9580,20090119
apnic,HK,AS9581,19990723
apnic,IN,AS9583,19990723
apnic,HK,AS9584,19990727
apnic,AU,AS9585,19990730
apnic,HK,AS9586,19990802
apnic,TH,AS9587,20090121
apnic,AU,AS9588,19990804
apnic,HK,AS9589,19990805
apnic,HK,AS9590,19990805
apnic,JP,AS9591,19990805
apnic,AU,AS9623,19990806
apnic,AU,AS9624,19990809
apnic,JP,AS9625,19990810
apnic,AU,AS9626,20031008
apnic,AU,AS9627,19990813
apnic,KR,AS9628,19990818
apnic,AU,AS9648,19990820
apnic,SG,AS9649,19990823
apnic,AU,AS9650,19990826
apnic,BD,AS9651,20110714
apnic,AU,AS9652,19990901
apnic,IN,AS9653,20091001
apnic,MM,AS9654,20171110
apnic,MY,AS9655,20030716
apnic,SG,AS9656,19990903
apnic,ID,AS9657,19990903
apnic,PH,AS9658,19990903
apnic,AU,AS9659,19990906
apnic,HK,AS9660,19990906
apnic,AU,AS9661,20151028
apnic,NZ,AS9662,19990910
apnic,TW,AS9663,20231004
apnic,SG,AS9664,20231017
apnic,HK,AS9665,19990916
apnic,IN,AS9666,20071105
apnic,AU,AS9667,19990923
apnic,AU,AS9668,19990923
apnic,AU,AS9669,20100604
apnic,PH,AS9670,19990929
apnic,TW,AS9671,20031015
apnic,AU,AS9672,20040804
apnic,AU,AS9673,19991004
apnic,TW,AS9674,19991004
apnic,AU,AS9682,20020208
apnic,KR,AS9683,19991005
apnic,AU,AS9713,19991006
apnic,AU,AS9714,20041215
apnic,TH,AS9715,19991008
apnic,AU,AS9716,19991012
apnic,AU,AS9717,19991012
apnic,NZ,AS9718,20050805
apnic,SG,AS9719,19991019
apnic,AU,AS9720,19991020
apnic,CN,AS9721,20060907
apnic,AU,AS9722,20020213
apnic,AU,AS9723,19991028
apnic,AU,AS9724,19991028
apnic,AU,AS9725,19991101
apnic,HK,AS9726,19991102
apnic,NZ,AS9727,19991103
apnic,MY,AS9728,20040630
apnic,HK,AS9729,19991108
apnic,IN,AS9730,20070917
apnic,SG,AS9731,20040531
apnic,HK,AS9732,19991117
apnic,NZ,AS9733,20061205
apnic,AU,AS9734,19991117
apnic,HK,AS9735,20070403
apnic,AU,AS9736,19991119
apnic,TH,AS9737,19991119
apnic,AU,AS9738,19991119
apnic,MY,AS9739,20060103
apnic,HK,AS9740,19991125
apnic,TH,AS9741,19991125
apnic,PH,AS9742,20030707
apnic,JP,AS9743,20231115
apnic,HK,AS9744,20080303
apnic,AU,AS9745,19991126
apnic,AU,AS9746,19991126
apnic,AU,AS9747,20030717
apnic,SG,AS9748,20201130
apnic,AU,AS9749,20070817
apnic,NZ,AS9750,19991203
apnic,AS,AS9751,19991208
apnic,IN,AS9752,20110721
apnic,KR,AS9753,19991210
apnic,ID,AS9785,20021001
apnic,GB,AS9786,20231201
apnic,AU,AS9787,19991216
apnic,NZ,AS9788,20060119
apnic,MN,AS9789,19991216
apnic,NZ,AS9790,19991216
apnic,ID,AS9791,19991220
apnic,AU,AS9792,19991221
apnic,HK,AS9793,19991229
apnic,ID,AS9794,19991229
apnic,AU,AS9795,20050121
apnic,IN,AS9796,20000104
apnic,AU,AS9797,20000105
apnic,SG,AS9798,20090714
apnic,AU,AS9799,20100112
apnic,CN,AS9800,20000110
apnic,CN,AS9808,20000110
apnic,CN,AS9809,20000110
apnic,AU,AS9820,20000110
apnic,PH,AS9821,20000111
apnic,AU,AS9822,20000111
apnic,AU,AS9823,20060509
apnic,JP,AS9824,20000112
apnic,BD,AS9825,20030805
apnic,HK,AS9826,20000114
apnic,SG,AS9827,20000114
apnic,HK,AS9828,20000119
apnic,IN,AS9829,20000119
apnic,IN,AS9830,20000120
apnic,TW,AS9831,20000120
apnic,BD,AS9832,20000124
apnic,,AS9833,
apnic,NZ,AS9834,20060901
apnic,TH,AS9835,20000131
apnic,IN,AS9836,20090119
apnic,AU,AS9837,20000203
apnic,AU,AS9838,20100203
apnic,MP,AS9839,20000203
apnic,KR,AS9840,20000204
apnic,NZ,AS9872,20000207
apnic,LA,AS9873,20000207
apnic,SG,AS9874,20000210
apnic,ID,AS9875,20000211
apnic,NZ,AS9876,20050404
apnic,SG,AS9877,20000215
apnic,AU,AS9878,20150923
apnic,HK,AS9879,20100610
apnic,AU,AS9880,20051003
apnic,AU,AS9881,20100528
apnic,AU,AS9882,20000222
apnic,KR,AS9884,20010906
apnic,IN,AS9885,20090903
apnic,HK,AS9886,20190916
apnic,NZ,AS9887,20000225
apnic,AU,AS9888,20000225
apnic,NZ,AS9889,20000229
apnic,SG,AS9890,20000229
apnic,TH,AS9891,20030807
apnic,SG,AS9892,20000302
apnic,AU,AS9893,20030825
apnic,AU,AS9894,20040402
apnic,AU,AS9895,20031010
apnic,NZ,AS9896,20000306
apnic,NZ,AS9898,20000308
apnic,HK,AS9899,20000308
apnic,KH,AS9900,20000308
apnic,NZ,AS9901,20000309
apnic,KH,AS9902,20070926
apnic,TH,AS9903,20000313
apnic,JP,AS9904,20000316
apnic,ID,AS9905,20000316
apnic,HK,AS9906,20000317
apnic,AU,AS9907,20000317
apnic,HK,AS9908,20000317
apnic,JP,AS9909,20000321
apnic,AU,AS9910,20190213
apnic,SG,AS9911,20000321
apnic,AU,AS9912,20000322
